obs_mode,train_scenario,test_scenario,algo,reward_config,seed,reward_mean,reward_std,ch4_avg,ch4_std,violation_rate,violation_rate_std,overall_score,terminated_rate,ph_mean,vfa_max_mean,vfa_cvar95,vfa_worst_episode,score_worst,score_cvar95,curriculum
full,cold_winter,low_load,ppo,safety_first,42,-0.532857318028469,0.0,438.5995981118649,0.0,0.49461618617575553,5.851389114294502e-17,0.4270750150438455,0.0,7.279384477697509,0.13315602245366315,0.4946161861757555,0.4946161861757555,0.42707501504384554,-0.42707501504384554,True
full,cold_winter,shock_load,ppo,safety_first,42,-1.2272044942949378,0.0,607.3555150457712,0.0,0.990274400833623,1.1702778228589004e-16,0.27226723180926715,0.0,7.307958199371432,0.13316452184868194,0.9902744008336228,0.9902744008336228,0.27226723180926715,-0.27226723180926715,True
full,cold_winter,temperature_drop,ppo,safety_first,42,-1.2273985290954808,2.340555645717801e-16,605.5963183715664,0.0,0.990274400833623,1.1702778228589004e-16,0.27191995538770114,0.0,7.307711132642299,0.13316452184868194,0.9902744008336228,0.9902744008336228,0.2719199553877012,-0.2719199553877012,True
full,cold_winter,cold_winter,ppo,safety_first,42,-0.23888350025633714,2.925694557147251e-17,591.0379019724113,0.0,0.3501215699895797,0.0,0.5244632902143722,0.0,7.286077120460876,0.13316438993588883,0.3501215699895797,0.3501215699895797,0.5244632902143722,-0.5244632902143722,True
full,cold_winter,nominal,ppo,safety_first,123,-1.2275363946478328,2.340555645717801e-16,605.5847595654362,1.198364490607514e-13,0.990274400833623,1.1702778228589004e-16,0.2719182583335517,0.0,7.307702677722359,0.1331645218497335,0.9902744008336228,0.9902744008336228,0.2719182583335517,-0.2719182583335517,True
full,cold_winter,high_load,ppo,safety_first,123,-1.1885981975046076,0.0,767.7198817987021,0.0,0.9888850295241405,1.1702778228589004e-16,0.3086908800773872,0.0,7.3305475015225126,0.13317302082880472,0.9888850295241404,0.9888850295241404,0.3086908800773872,-0.3086908800773872,True
full,cold_winter,low_load,ppo,safety_first,123,-0.5328572998596888,0.0,438.59958403924895,5.99182245303757e-14,0.49461618617575553,5.851389114294502e-17,0.42707501055057895,0.0,7.2793844491248,0.13315602245470454,0.4946161861757555,0.4946161861757555,0.42707501055057895,-0.42707501055057895,True
full,cold_winter,shock_load,ppo,safety_first,123,-1.2272044044268378,0.0,607.3555214754035,1.198364490607514e-13,0.990274400833623,1.1702778228589004e-16,0.27226723359056565,0.0,7.307958199170369,0.1331645218497335,0.9902744008336228,0.9902744008336228,0.2722672335905656,-0.2722672335905656,True
full,cold_winter,temperature_drop,ppo,safety_first,123,-1.2273984392634456,2.340555645717801e-16,605.5963242807768,1.198364490607514e-13,0.990274400833623,1.1702778228589004e-16,0.2719199570025018,0.0,7.307711131873441,0.1331645218497335,0.9902744008336228,0.9902744008336228,0.2719199570025018,-0.2719199570025018,True
full,cold_winter,cold_winter,ppo,safety_first,123,-0.2388835204046083,0.0,591.0378401660194,1.198364490607514e-13,0.3501215699895797,0.0,0.5244632726817702,0.0,7.286077040636799,0.13316438993693389,0.3501215699895797,0.3501215699895797,0.5244632726817702,-0.5244632726817702,True
full,cold_winter,nominal,ppo,safety_first,456,-1.227535208496208,2.340555645717801e-16,605.6116196843625,0.0,0.990274400833623,1.1702778228589004e-16,0.2718971965485344,0.0,7.307711494868502,0.13317141940723204,0.9902744008336228,0.9902744008336228,0.2718971965485344,-0.2718971965485344,True
full,cold_winter,high_load,ppo,safety_first,456,-1.1885986555537857,2.340555645717801e-16,767.7540563503206,0.0,0.9888850295241405,1.1702778228589004e-16,0.30867809605936447,0.0,7.330557751686081,0.1331819871613577,0.9888850295241404,0.9888850295241404,0.30867809605936447,-0.30867809605936447,True
full,cold_winter,low_load,ppo,safety_first,456,-0.5328521901115115,0.0,438.6186303326396,5.99182245303757e-14,0.49461618617575553,5.851389114294502e-17,0.42704458798321066,0.0,7.27939129542237,0.13316085100997552,0.4946161861757555,0.4946161861757555,0.4270445879832106,-0.4270445879832106,True
full,cold_winter,shock_load,ppo,safety_first,456,-1.227203234058711,2.340555645717801e-16,607.3823791453513,1.198364490607514e-13,0.990274400833623,1.1702778228589004e-16,0.27224642251247255,0.0,7.3079670052933725,0.13317141940723204,0.9902744008336228,0.9902744008336228,0.27224642251247255,-0.27224642251247255,True
full,cold_winter,temperature_drop,ppo,safety_first,456,-1.22739724671047,2.340555645717801e-16,605.6231884919307,0.0,0.990274400833623,1.1702778228589004e-16,0.27189889882898244,0.0,7.3077199512644215,0.13317141940723204,0.9902744008336228,0.9902744008336228,0.27189889882898244,-0.27189889882898244,True
full,cold_winter,cold_winter,ppo,safety_first,456,-0.24095835654374148,2.925694557147251e-17,591.0657211869731,0.0,0.35151094129906213,5.851389114294502e-17,0.5238850943957434,0.0,7.2860874465201615,0.13317128646262424,0.3515109412990622,0.3515109412990622,0.5238850943957434,-0.5238850943957434,True
full,nominal,nominal,ppo,safety_first_curriculum,42,0.07407113959970571,1.4628472785736255e-17,347.49690425672077,5.99182245303757e-14,0.10072941993747828,1.4628472785736255e-17,0.5546968309184878,0.0,7.26176280868558,0.13316452185040745,0.10072941993747829,0.10072941993747829,0.5546968309184878,-0.5546968309184878,False
full,nominal,high_load,ppo,safety_first_curriculum,42,-0.47362408026718483,5.851389114294502e-17,438.6669792179629,5.99182245303757e-14,0.4949635290031261,5.851389114294502e-17,0.4268289571766627,0.0,7.279409293802725,0.1331730208294851,0.49496352900312607,0.49496352900312607,0.4268289571766627,-0.4268289571766627,False
full,nominal,low_load,ppo,safety_first_curriculum,42,0.07978531646048932,1.4628472785736255e-17,255.96158195727375,2.995911226518785e-14,0.06564779437304621,1.4628472785736255e-17,0.5276154717409883,0.0,7.242564686458667,0.13315602245537203,0.0656477943730462,0.0656477943730462,0.5276154717409883,-0.5276154717409883,False
full,nominal,shock_load,ppo,safety_first_curriculum,42,0.07453758679598041,1.4628472785736255e-17,348.487392096419,5.99182245303757e-14,0.10072941993747828,1.4628472785736255e-17,0.5550327223087483,0.0,7.26195423456619,0.13316452185040745,0.10072941993747829,0.10072941993747829,0.5550327223087483,-0.5550327223087483,False
full,nominal,temperature_drop,ppo,safety_first_curriculum,42,0.07402881727280844,1.4628472785736255e-17,347.470800606002,5.99182245303757e-14,0.10072941993747828,1.4628472785736255e-17,0.554685662030703,0.0,7.261726905816046,0.13316452185040745,0.10072941993747829,0.10072941993747829,0.554685662030703,-0.554685662030703,False
full,nominal,cold_winter,ppo,safety_first_curriculum,42,0.11381269461471206,1.4628472785736255e-17,331.6762645057628,0.0,0.04411253907606809,7.314236392868128e-18,0.5703811743302459,0.0,7.230541769300187,0.1331643899376036,0.04411253907606808,0.04411253907606808,0.570381174330246,-0.570381174330246,False
full,nominal,nominal,ppo,safety_first_curriculum,123,-1.171169939070294,0.0,605.5848088414295,0.0,0.990274400833623,1.1702778228589004e-16,0.27191827581186623,0.0,7.307702665506534,0.13316452184937042,0.9902744008336228,0.9902744008336228,0.27191827581186623,-0.27191827581186623,False
full,nominal,high_load,ppo,safety_first_curriculum,123,-1.139993577138494,0.0,767.7201205241618,0.0,0.9888850295241405,1.1702778228589004e-16,0.3086909376332793,0.0,7.330547635581605,0.13317302082843824,0.9888850295241404,0.9888850295241404,0.3086909376332793,-0.3086909376332793,False
full,nominal,low_load,ppo,safety_first_curriculum,123,-0.4731192668328069,5.851389114294502e-17,438.5995131589524,5.99182245303757e-14,0.49461618617575553,5.851389114294502e-17,0.427074992789907,0.0,7.279384292175456,0.13315602245434502,0.4946161861757555,0.4946161861757555,0.42707499278990696,-0.42707499278990696,False
full,nominal,shock_load,ppo,safety_first_curriculum,123,-1.1709193656410197,2.340555645717801e-16,607.3555730496447,0.0,0.990274400833623,1.1702778228589004e-16,0.272267251969168,0.0,7.307958189250968,0.13316452184937042,0.9902744008336228,0.9902744008336228,0.272267251969168,-0.272267251969168,False
full,nominal,temperature_drop,ppo,safety_first_curriculum,123,-1.1709624977861073,2.340555645717801e-16,605.5963716742974,1.198364490607514e-13,0.990274400833623,1.1702778228589004e-16,0.27191997408003504,0.0,7.30771111764422,0.13316452184937042,0.9902744008336228,0.9902744008336228,0.2719199740800351,-0.2719199740800351,False
full,nominal,cold_winter,ppo,safety_first_curriculum,123,-0.19515212742483418,2.925694557147251e-17,591.0373570070708,0.0,0.3501215699895797,0.0,0.5244631440520273,0.0,7.2860764037469945,0.13316438993657306,0.3501215699895797,0.3501215699895797,0.5244631440520273,-0.5244631440520273,False
full,nominal,nominal,ppo,safety_first_curriculum,456,0.07408220029367364,0.0,347.5181157914343,0.0,0.10072941993747828,1.4628472785736255e-17,0.5547217357284924,0.0,7.26177003474857,0.13316452184869493,0.10072941993747829,0.10072941993747829,0.5547217357284925,-0.5547217357284925,False
full,nominal,high_load,ppo,safety_first_curriculum,456,-0.4736239987272273,5.851389114294502e-17,438.6669435015427,5.99182245303757e-14,0.4949635290031261,5.851389114294502e-17,0.4268289466655843,0.0,7.27940921748292,0.13317302082775617,0.49496352900312607,0.49496352900312607,0.4268289466655843,-0.4268289466655843,False
full,nominal,low_load,ppo,safety_first_curriculum,456,0.07986453652964513,1.4628472785736255e-17,256.11179467614977,0.0,0.06564779437304621,1.4628472785736255e-17,0.5278050683093387,0.0,7.242603098225915,0.13315602245367603,0.0656477943730462,0.0656477943730462,0.5278050683093387,-0.5278050683093387,False
full,nominal,shock_load,ppo,safety_first_curriculum,456,0.07454863125407998,0.0,348.5085780606674,0.0,0.10072941993747828,1.4628472785736255e-17,0.5550576043091766,0.0,7.261961450128479,0.13316452184869493,0.10072941993747829,0.10072941993747829,0.5550576043091766,-0.5550576043091766,False
full,nominal,temperature_drop,ppo,safety_first_curriculum,456,0.07403989506602458,0.0,347.492027525726,0.0,0.10072941993747828,1.4628472785736255e-17,0.5547105835605893,0.0,7.261734135483496,0.13316452184869493,0.10072941993747829,0.10072941993747829,0.5547105835605893,-0.5547105835605893,False
full,nominal,cold_winter,ppo,safety_first_curriculum,456,0.11382948784699014,1.4628472785736255e-17,331.7045186354454,5.99182245303757e-14,0.04411253907606809,7.314236392868128e-18,0.5704145323727479,0.0,7.230549583952259,0.1331643899359017,0.04411253907606808,0.04411253907606808,0.5704145323727478,-0.5704145323727478,False
full,high_load,nominal,ppo,safety_first_curriculum,42,-1.1711718298019629,2.340555645717801e-16,605.584721301205,0.0,0.990274400833623,1.1702778228589004e-16,0.2719182448732534,0.0,7.307702687043755,0.13316452185004607,0.9902744008336228,0.9902744008336228,0.27191824487325333,-0.27191824487325333,False
full,high_load,high_load,ppo,safety_first_curriculum,42,-1.139996134478293,2.340555645717801e-16,767.71969734855,1.198364490607514e-13,0.9888850295241405,1.1702778228589004e-16,0.30869083562252475,0.0,7.330547397918735,0.13317302082912022,0.9888850295241404,0.9888850295241404,0.30869083562252475,-0.30869083562252475,False
full,high_load,low_load,ppo,safety_first_curriculum,42,-0.4731196033548419,0.0,438.5996410139595,5.99182245303757e-14,0.49461618617575553,5.851389114294502e-17,0.42707502548413556,0.0,7.279384574161713,0.13315602245501407,0.4946161861757555,0.4946161861757555,0.42707502548413556,-0.42707502548413556,False
full,high_load,shock_load,ppo,safety_first_curriculum,42,-1.170921265842821,0.0,607.3554814140035,0.0,0.990274400833623,1.1702778228589004e-16,0.2722672194254717,0.0,7.307958206707336,0.13316452185004607,0.9902744008336228,0.9902744008336228,0.27226721942547166,-0.27226721942547166,False
full,high_load,temperature_drop,ppo,safety_first_curriculum,42,-1.1709643817051079,0.0,605.5962874686003,0.0,0.990274400833623,1.1702778228589004e-16,0.2719199438495328,0.0,7.307711142761617,0.13316452185004607,0.9902744008336228,0.9902744008336228,0.2719199438495328,-0.2719199438495328,False
full,high_load,cold_winter,ppo,safety_first_curriculum,42,-0.19515067958334215,0.0,591.0382158809759,0.0,0.3501215699895797,0.0,0.5244633729079553,0.0,7.286077535467665,0.13316438993724447,0.3501215699895797,0.3501215699895797,0.5244633729079554,-0.5244633729079554,False
full,high_load,nominal,ppo,safety_first_curriculum,123,-1.171173487215354,0.0,605.5846445549969,0.0,0.990274400833623,1.1702778228589004e-16,0.27191821775198244,0.0,7.307702705879106,0.1331645218489021,0.9902744008336228,0.9902744008336228,0.27191821775198244,-0.27191821775198244,False
full,high_load,high_load,ppo,safety_first_curriculum,123,-1.1399983777390283,0.0,767.7193260809274,0.0,0.9888850295241405,1.1702778228589004e-16,0.3086907461419511,0.0,7.330547189355878,0.1331730208279654,0.9888850295241404,0.9888850295241404,0.308690746141951,-0.308690746141951,False
full,high_load,low_load,ppo,safety_first_curriculum,123,-0.47311989854730446,5.851389114294502e-17,438.5997524063622,5.99182245303757e-14,0.49461618617575553,5.851389114294502e-17,0.4270750537848701,0.0,7.279384820176746,0.13315602245388122,0.4946161861757555,0.4946161861757555,0.4270750537848701,-0.4270750537848701,False
full,high_load,shock_load,ppo,safety_first_curriculum,123,-1.1709229315671086,0.0,607.3554010556561,1.198364490607514e-13,0.990274400833623,1.1702778228589004e-16,0.2722671908888257,0.0,7.307958221965532,0.1331645218489021,0.9902744008336228,0.9902744008336228,0.27226719088882567,-0.27226719088882567,False
full,high_load,temperature_drop,ppo,safety_first_curriculum,123,-1.1709660331577219,0.0,605.5962136248355,0.0,0.990274400833623,1.1702778228589004e-16,0.27191991734170085,0.0,7.307711164734718,0.1331645218489021,0.9902744008336228,0.9902744008336228,0.27191991734170085,-0.27191991734170085,False
full,high_load,cold_winter,ppo,safety_first_curriculum,123,-0.1951494104994462,0.0,591.0389688268475,1.198364490607514e-13,0.3501215699895797,0.0,0.5244635735658649,0.0,7.2860785274682645,0.13316438993610769,0.3501215699895797,0.3501215699895797,0.5244635735658649,-0.5244635735658649,False
full,high_load,nominal,ppo,safety_first_curriculum,456,-1.1711742084617662,0.0,605.6791124695528,0.0,0.990274400833623,1.1702778228589004e-16,0.2718438551224985,0.0,7.307733771292204,0.13318880354139662,0.9902744008336228,0.9902744008336228,0.2718438551224984,-0.2718438551224984,False
full,high_load,high_load,ppo,safety_first_curriculum,456,-1.1400092977113643,0.0,767.839174057488,0.0,0.9888850295241405,1.1702778228589004e-16,0.30864537964721406,0.0,7.330583037512814,0.13320458482123101,0.9888850295241404,0.9888850295241404,0.30864537964721406,-0.30864537964721406,False
full,high_load,low_load,ppo,safety_first_curriculum,456,-0.4736239938778777,0.0,438.6669311994995,0.0,0.4949635290031261,5.851389114294502e-17,0.4268289442091575,0.0,7.279409214745874,0.13317302082718047,0.49496352900312607,0.49496352900312607,0.4268289442091575,-0.4268289442091575,False
full,high_load,shock_load,ppo,safety_first_curriculum,456,-1.1709237421639045,2.340555645717801e-16,607.4498518177744,0.0,0.990274400833623,1.1702778228589004e-16,0.27219370779965046,0.0,7.307989244400621,0.13318880354139662,0.9902744008336228,0.9902744008336228,0.27219370779965046,-0.27219370779965046,False
full,high_load,temperature_drop,ppo,safety_first_curriculum,456,-1.170966718156785,0.0,605.690694149095,1.198364490607514e-13,0.990274400833623,1.1702778228589004e-16,0.2718455661574747,0.0,7.307742241661272,0.13318880354139662,0.9902744008336228,0.9902744008336228,0.2718455661574747,-0.2718455661574747,False
full,high_load,cold_winter,ppo,safety_first_curriculum,456,-0.20032174282037532,0.0,591.1379847397195,0.0,0.3535949982632859,0.0,0.5229952872516834,0.0,7.2861163081905005,0.13318866799640877,0.3535949982632859,0.3535949982632859,0.5229952872516834,-0.5229952872516834,False
full,low_load,nominal,ppo,safety_first_curriculum,42,-1.171171865846645,0.0,605.5782416751651,1.198364490607514e-13,0.990274400833623,1.1702778228589004e-16,0.2719123027784609,0.0,7.307700780385152,0.13316452184952202,0.9902744008336228,0.9902744008336228,0.2719123027784609,-0.2719123027784609,False
full,low_load,high_load,ppo,safety_first_curriculum,42,-1.1399954101455143,2.340555645717801e-16,767.7198174461045,0.0,0.9888850295241405,1.1702778228589004e-16,0.3086908644476263,0.0,7.330547465717548,0.13317302082859114,0.9888850295241404,0.9888850295241404,0.3086908644476263,-0.3086908644476263,False
full,low_load,low_load,ppo,safety_first_curriculum,42,-0.4727889519006732,0.0,438.2183406950088,0.0,0.49426884334838483,0.0,0.42681783338419776,0.0,7.27928601262011,0.13315602245449515,0.49426884334838483,0.49426884334838483,0.42681783338419776,-0.42681783338419776,False
